-0.396176,0.22609,-0.12881,-1.52729,0.103814,1.69937,1.39656
-0.396296,0.226465,-0.12887,-1.52662,0.103819,1.6991,1.39637
-0.396393,0.226764,-0.128918,-1.52609,0.103822,1.69888,1.39622
-0.396469,0.227002,-0.128956,-1.52568,0.103825,1.69871,1.3961
-0.396529,0.227188,-0.128986,-1.52535,0.103827,1.69857,1.39601
-0.396576,0.227334,-0.129009,-1.52509,0.103829,1.69847,1.39593
-0.396613,0.227447,-0.129027,-1.52489,0.103831,1.69838,1.39588
-0.396641,0.227535,-0.129041,-1.52473,0.103832,1.69832,1.39583
-0.396663,0.227601,-0.129051,-1.52461,0.103832,1.69827,1.3958
-0.398644,0.231965,-0.13062,-1.52071,0.105071,1.6979,1.39763
-0.399086,0.231052,-0.130746,-1.52362,0.105504,1.69915,1.39609
-0.399742,0.229705,-0.130934,-1.52792,0.106145,1.70099,1.39381
-0.400603,0.227955,-0.131184,-1.53354,0.106986,1.70341,1.39082
-0.401657,0.225843,-0.131494,-1.54039,0.108015,1.70635,1.38714
-0.402891,0.223416,-0.131861,-1.54833,0.109216,1.70976,1.38282
-0.404286,0.220726,-0.132285,-1.55723,0.110572,1.71358,1.37793
-0.405824,0.217831,-0.132761,-1.56694,0.112062,1.71774,1.37251
-0.407485,0.214789,-0.133287,-1.5773,0.113665,1.72218,1.36665
-0.409247,0.211656,-0.133856,-1.58816,0.115359,1.72684,1.36041
-0.411087,0.208485,-0.134464,-1.59936,0.11712,1.73163,1.35386
-0.412983,0.205327,-0.135105,-1.61075,0.118927,1.73651,1.34709
-0.414913,0.202225,-0.135771,-1.62219,0.120755,1.7414,1.34017
-0.416857,0.199217,-0.136457,-1.63354,0.122585,1.74626,1.33317
-0.418792,0.196334,-0.137154,-1.64469,0.124396,1.75103,1.32618
-0.420702,0.1936,-0.137855,-1.65554,0.12617,1.75567,1.31925
-0.422568,0.191032,-0.138553,-1.666,0.127892,1.76015,1.31246
-0.424376,0.188644,-0.139241,-1.676,0.129549,1.76443,1.30586
-0.426113,0.186441,-0.139913,-1.68549,0.131127,1.76849,1.2995
-0.427767,0.184425,-0.140562,-1.69441,0.13262,1.77231,1.29343
-0.429331,0.182593,-0.141184,-1.70274,0.134021,1.77588,1.28767
-0.430798,0.180941,-0.141774,-1.71047,0.135325,1.77919,1.28226
-0.432163,0.179459,-0.142329,-1.71759,0.13653,1.78225,1.27722
-0.433423,0.17814,-0.142847,-1.72409,0.137635,1.78504,1.27255
-0.434579,0.17697,-0.143326,-1.73001,0.138642,1.78758,1.26826
-0.435632,0.17594,-0.143766,-1.73535,0.139553,1.78988,1.26435
-0.436583,0.175037,-0.144166,-1.74013,0.140372,1.79193,1.26081
-0.437436,0.174249,-0.144527,-1.7444,0.141102,1.79377,1.25763
-0.438197,0.173566,-0.14485,-1.74817,0.14175,1.7954,1.2548
-0.43887,0.172975,-0.145138,-1.7515,0.14232,1.79683,1.25229
-0.439461,0.172467,-0.145391,-1.7544,0.14282,1.79808,1.25008
-0.439977,0.172033,-0.145613,-1.75692,0.143254,1.79917,1.24816
-0.440424,0.171663,-0.145806,-1.7591,0.143629,1.80011,1.24649
-0.440808,0.171349,-0.145973,-1.76096,0.143951,1.80091,1.24505
-0.441137,0.171085,-0.146115,-1.76255,0.144225,1.8016,1.24382
-0.441416,0.170863,-0.146236,-1.7639,0.144457,1.80218,1.24278
-0.441651,0.170678,-0.146338,-1.76503,0.144653,1.80267,1.2419
